Tournament,Step,PlayerID,Action,Reward,ObservationDict,AgentPosition,IsRFIOpportunity,RaiserPosition
7,7,1,bet_small,0.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [""TH"", ""7H"", ""KH"", ""2D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""5D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 27489, ""small_blind"": 50, ""stacks"": {""0"": 32511.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
7,8,1,bet_small,-50837.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [""TH"", ""7H"", ""KH"", ""2D"", ""JH""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""5D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 41233, ""small_blind"": 50, ""stacks"": {""0"": 18767.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,0
8,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 5], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 100, ""3"": 100, ""4"": 0, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""JS"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 9950, ""2"": 9900, ""3"": 9900, ""4"": 10000, ""5"": 9900}, ""stage"": ""preflop""}",N/A,False,2
8,3,1,fold,-200.00,"{""active_in_hand"": [0, 2, 5], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 50, ""2"": 10000, ""3"": 100, ""4"": 0, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""JS"", ""AH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 20350, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9950, ""2"": 0, ""3"": 9900, ""4"": 10000, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
8,5,1,fold,0.00,"{""active_in_hand"": [0, 1, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 50, ""4"": 100, ""5"": 20350.0}, ""current_player_id"": 0, ""hand"": [""8C"", ""JH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 20500.0, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9950, ""2"": 0, ""3"": 9850, ""4"": 9900, ""5"": 0.0}, ""stage"": ""preflop""}",N/A,False,5
8,7,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 0, ""3"": 100, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""QD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9900, ""2"": 0, ""3"": 9750, ""4"": 0, ""5"": 30400.0}, ""stage"": ""preflop""}",N/A,False,3
8,8,1,bet_small,500.00,"{""active_in_hand"": [0, 3], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 50, ""2"": 0, ""3"": 450, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""QD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 700, ""small_blind"": 50, ""stacks"": {""0"": 9600, ""1"": 9900, ""2"": 0, ""3"": 9400, ""4"": 0, ""5"": 30400.0}, ""stage"": ""preflop""}",N/A,False,0
8,10,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 200, ""2"": 0, ""3"": 200, ""4"": 0, ""5"": 600}, ""current_player_id"": 0, ""hand"": [""7D"", ""5H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 1100, ""small_blind"": 50, ""stacks"": {""0"": 10200.0, ""1"": 9700, ""2"": 0, ""3"": 9200, ""4"": 0, ""5"": 29800.0}, ""stage"": ""preflop""}",N/A,False,5
8,11,1,all_in,0.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 1000, ""1"": 2200, ""2"": 0, ""3"": 4200, ""4"": 0, ""5"": 6200}, ""current_player_id"": 0, ""hand"": [""7D"", ""5H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 13600, ""small_blind"": 50, ""stacks"": {""0"": 9300.0, ""1"": 7700, ""2"": 0, ""3"": 5200, ""4"": 0, ""5"": 24200.0}, ""stage"": ""preflop""}",N/A,False,N/A
9,2,1,all_in,-10000.00,"{""active_in_hand"": [0, 1, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 200, ""2"": 300, ""3"": 10000, ""4"": 10000, ""5"": 50}, ""current_player_id"": 0, ""hand"": [""AS"", ""TH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 20650, ""small_blind"": 50, ""stacks"": {""0"": 9900, ""1"": 9800, ""2"": 9700, ""3"": 0, ""4"": 0, ""5"": 9950}, ""stage"": ""preflop""}",N/A,False,3
10,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 200, ""2"": 0, ""3"": 300, ""4"": 400, ""5"": 400}, ""current_player_id"": 0, ""hand"": [""4S"", ""9H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 1400, ""small_blind"": 50, ""stacks"": {""0"": 9900, ""1"": 9800, ""2"": 10000, ""3"": 9700, ""4"": 9600, ""5"": 9600}, ""stage"": ""preflop""}",N/A,False,4
10,3,1,fold,-800.00,"{""active_in_hand"": [0, 1, 3, 4], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 800, ""1"": 800, ""2"": 0, ""3"": 800, ""4"": 10000, ""5"": 400}, ""current_player_id"": 0, ""hand"": [""4S"", ""9H""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 12800, ""small_blind"": 50, ""stacks"": {""0"": 9200, ""1"": 9200, ""2"": 10000, ""3"": 9200, ""4"": 0, ""5"": 9600}, ""stage"": ""preflop""}",N/A,False,4
10,5,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 5], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 100, ""2"": 200, ""3"": 200, ""4"": 0, ""5"": 300}, ""current_player_id"": 0, ""hand"": [""9D"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 850, ""small_blind"": 50, ""stacks"": {""0"": 9150, ""1"": 21900.0, ""2"": 9800, ""3"": 9000, ""4"": 0, ""5"": 9300}, ""stage"": ""preflop""}",N/A,False,5
10,6,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 475, ""1"": 737, ""2"": 200, ""3"": 737, ""4"": 0, ""5"": 2749}, ""current_player_id"": 0, ""hand"": [""9D"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 4898, ""small_blind"": 50, ""stacks"": {""0"": 8725, ""1"": 21263.0, ""2"": 9800, ""3"": 8463, ""4"": 0, ""5"": 6851}, ""stage"": ""preflop""}",N/A,False,3
10,7,1,fold,0.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 4761, ""1"": 6773, ""2"": 200, ""3"": 9200, ""4"": 0, ""5"": 9200}, ""current_player_id"": 0, ""hand"": [""9D"", ""AH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 30134, ""small_blind"": 50, ""stacks"": {""0"": 4439, ""1"": 15227.0, ""2"": 9800, ""3"": 0, ""4"": 0, ""5"": 400}, ""stage"": ""preflop""}",N/A,False,N/A
10,10,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3, 5], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""5C"", ""KC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 4439, ""1"": 0.0, ""2"": 9750, ""3"": 45261.0, ""4"": 0, ""5"": 200}, ""stage"": ""preflop""}",N/A,False,3
10,11,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 300, ""3"": 550, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""5C"", ""KC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 1350, ""small_blind"": 50, ""stacks"": {""0"": 4139, ""1"": 0.0, ""2"": 9500, ""3"": 44811.0, ""4"": 0, ""5"": 200}, ""stage"": ""preflop""}",N/A,False,3
10,12,1,fold,-975.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 975, ""1"": 0, ""2"": 9800, ""3"": 45361.0, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""5C"", ""KC""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 56336.0, ""small_blind"": 50, ""stacks"": {""0"": 3464, ""1"": 0.0, ""2"": 0, ""3"": 0.0, ""4"": 0, ""5"": 200}, ""stage"": ""preflop""}",N/A,False,3
10,14,1,bet_small,0.00,"{""active_in_hand"": [0, 3, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 50, ""4"": 0, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""AD"", ""TS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 3464, ""1"": 0.0, ""2"": 0, ""3"": 56286.0, ""4"": 0, ""5"": 100}, ""stage"": ""preflop""}",N/A,False,3
10,15,1,all_in,-3464.00,"{""active_in_hand"": [0, 3, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 56336.0, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""AD"", ""TS""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 56736.0, ""small_blind"": 50, ""stacks"": {""0"": 3264, ""1"": 0.0, ""2"": 0, ""3"": 0.0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
11,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 200, ""2"": 0, ""3"": 200, ""4"": 0, ""5"": 600}, ""current_player_id"": 0, ""hand"": [""AD"", ""AC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 1100, ""small_blind"": 50, ""stacks"": {""0"": 9900, ""1"": 9800, ""2"": 10000, ""3"": 9800, ""4"": 10000, ""5"": 9400}, ""stage"": ""preflop""}",N/A,False,1
11,3,1,fold,-1000.00,"{""active_in_hand"": [0, 1, 3, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 1000, ""1"": 10000, ""2"": 0, ""3"": 10000, ""4"": 0, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""AD"", ""AC""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 31000, ""small_blind"": 50, ""stacks"": {""0"": 9000, ""1"": 0, ""2"": 10000, ""3"": 0, ""4"": 10000, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,1
11,5,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 200, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3S"", ""9H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 9000, ""1"": 0, ""2"": 9950, ""3"": 30900.0, ""4"": 9800, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
11,6,1,bet_small,0.00,"{""active_in_hand"": [0, 3, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 50, ""3"": 750, ""4"": 1500, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3S"", ""9H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 2600, ""small_blind"": 50, ""stacks"": {""0"": 8700, ""1"": 0, ""2"": 9950, ""3"": 30250.0, ""4"": 8500, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
11,7,1,bet_small,0.00,"{""active_in_hand"": [0, 3, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 2250, ""1"": 0, ""2"": 50, ""3"": 3025, ""4"": 3025, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3S"", ""9H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 8350, ""small_blind"": 50, ""stacks"": {""0"": 6750, ""1"": 0, ""2"": 9950, ""3"": 27975.0, ""4"": 6975, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
11,8,1,all_in,0.00,"{""active_in_hand"": [0, 3], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 6425, ""1"": 0, ""2"": 50, ""3"": 15550, ""4"": 3025, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3S"", ""9H""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 25050, ""small_blind"": 50, ""stacks"": {""0"": 2575, ""1"": 0, ""2"": 9950, ""3"": 15450.0, ""4"": 6975, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
11,12,1,fold,0.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8H"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 43075.0, ""1"": 0, ""2"": 9900, ""3"": 0.0, ""4"": 6875, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
11,15,1,call,0.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 43075.0, ""1"": 0, ""2"": 10200.0, ""3"": 0.0, ""4"": 6575, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
11,16,1,call,0.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 6675, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 6875, ""small_blind"": 50, ""stacks"": {""0"": 42975.0, ""1"": 0, ""2"": 10150.0, ""3"": 0.0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
11,17,1,all_in,-43075.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 6675, ""1"": 0, ""2"": 10250.0, ""3"": 0, ""4"": 6675, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 23600.0, ""small_blind"": 50, ""stacks"": {""0"": 36400.0, ""1"": 0, ""2"": 0.0, ""3"": 0.0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
12,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 200, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""9C"", ""TH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 550, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 9950, ""3"": 9900, ""4"": 9800, ""5"": 9800}, ""stage"": ""preflop""}",N/A,False,5
12,3,1,fold,-300.00,"{""active_in_hand"": [0, 1, 4, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 300, ""2"": 50, ""3"": 100, ""4"": 300, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""9C"", ""TH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 11050, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 9700, ""2"": 9950, ""3"": 9900, ""4"": 9700, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,5
12,5,1,all_in,-9700.00,"{""active_in_hand"": [0, 1, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 50, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""6S"", ""9S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 9700, ""2"": 9950, ""3"": 9850, ""4"": 9600, ""5"": 11050.0}, ""stage"": ""preflop""}",N/A,False,3
13,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 200, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 9950, ""3"": 9900, ""4"": 9800, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,3
13,3,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 3], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 300, ""2"": 50, ""3"": 575, ""4"": 200, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 1425, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 9700, ""2"": 9950, ""3"": 9425, ""4"": 9800, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,1
13,4,1,fold,-1012.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 1012, ""1"": 10000, ""2"": 50, ""3"": 575, ""4"": 200, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""5S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 11837, ""small_blind"": 50, ""stacks"": {""0"": 8988, ""1"": 0, ""2"": 9950, ""3"": 9425, ""4"": 9800, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,1
13,6,1,fold,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 50, ""4"": 100, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""5D"", ""4S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 10150, ""small_blind"": 50, ""stacks"": {""0"": 8988, ""1"": 11837.0, ""2"": 9950, ""3"": 9375, ""4"": 9700, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,1
13,8,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 200, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7C"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 8938, ""1"": 0.0, ""2"": 41537.0, ""3"": 9175, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
13,9,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 700, ""3"": 200, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7C"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 1200, ""small_blind"": 50, ""stacks"": {""0"": 8688, ""1"": 0.0, ""2"": 40937.0, ""3"": 9175, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
13,10,1,fold,-1100.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 1100, ""1"": 0, ""2"": 41637.0, ""3"": 200, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7C"", ""8S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 42937.0, ""small_blind"": 50, ""stacks"": {""0"": 7888, ""1"": 0.0, ""2"": 0.0, ""3"": 9175, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
13,12,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 7888, ""1"": 0.0, ""2"": 42887.0, ""3"": 9075, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
